Unnamed: 0;y;x;year;month;pm10;o3;co;t2;ws;wd;rn;Codigo localidad;MuertesxPM25;Poblacion;XG;pm25
6772.0;14.0;3.0;2012.0;5.0;76.707;11.116;0.967;14.33;1.385;210.193;0.168;19.0;38.0;596269.0;30.75536;
6773.0;14.0;3.0;2012.0;6.0;77.963;11.308;0.948;14.037;1.446;208.961;0.137;19.0;27.0;596269.0;30.816883;
6774.0;14.0;3.0;2012.0;7.0;77.379;11.873;0.945;13.851;1.421;206.036;0.131;19.0;14.0;596269.0;30.68171;
6775.0;14.0;3.0;2012.0;8.0;76.523;12.576;0.901;13.824;1.418;206.916;0.124;19.0;14.0;596269.0;30.253353;
6776.0;14.0;3.0;2012.0;9.0;77.804;12.669;0.91;13.819;1.429;209.376;0.124;19.0;16.0;596269.0;30.559198;
6777.0;14.0;3.0;2012.0;10.0;77.274;12.596;0.91;13.895;1.404;211.851;0.154;19.0;13.0;596269.0;30.830215;
6778.0;14.0;3.0;2012.0;11.0;76.783;12.479;0.946;13.926;1.377;219.05;0.168;19.0;12.0;596269.0;31.41975;
6779.0;14.0;3.0;2012.0;12.0;76.757;13.323;0.933;13.891;1.406;213.596;0.157;19.0;9.0;596269.0;30.91306;
6780.0;14.0;3.0;2013.0;1.0;80.524;14.203;0.852;14.253;1.417;209.676;0.072;19.0;132.0;598539.0;31.06333;
6781.0;14.0;3.0;2013.0;2.0;80.05;14.289;0.856;14.397;1.314;207.035;0.106;19.0;202.0;598539.0;32.00079;
6782.0;14.0;3.0;2013.0;3.0;77.938;12.835;0.872;14.415;1.333;210.164;0.168;19.0;50.0;598539.0;32.087685;
6783.0;14.0;3.0;2013.0;4.0;76.743;11.912;0.936;14.393;1.309;207.933;0.166;19.0;48.0;598539.0;30.893017;
6784.0;14.0;3.0;2013.0;5.0;76.955;11.14;0.95;14.494;1.35;206.766;0.159;19.0;24.0;598539.0;30.910923;
6785.0;14.0;3.0;2013.0;6.0;77.495;11.392;0.948;14.087;1.419;205.792;0.129;19.0;14.0;598539.0;30.68024;
6786.0;14.0;3.0;2013.0;7.0;77.024;11.559;0.933;13.886;1.42;206.477;0.13;19.0;14.0;598539.0;30.775145;
6787.0;14.0;3.0;2013.0;8.0;77.729;12.041;0.916;13.906;1.436;209.904;0.128;19.0;26.0;598539.0;30.590263;
6788.0;14.0;3.0;2013.0;9.0;77.106;13.464;0.914;13.874;1.403;203.354;0.113;19.0;10.0;598539.0;30.20702;
6789.0;14.0;3.0;2013.0;10.0;76.987;12.275;0.937;13.945;1.432;212.336;0.162;19.0;15.0;598539.0;31.089874;
6790.0;14.0;3.0;2013.0;11.0;76.988;12.063;0.962;13.962;1.407;218.798;0.161;19.0;15.0;598539.0;31.739176;
6791.0;14.0;3.0;2013.0;12.0;77.099;12.164;0.951;13.926;1.4;214.727;0.154;19.0;13.0;598539.0;31.612389;
6792.0;14.0;3.0;2014.0;1.0;81.093;14.252;0.817;14.322;1.389;206.222;0.071;19.0;231.0;600273.0;31.991718;
6793.0;14.0;3.0;2014.0;2.0;79.966;13.382;0.825;14.459;1.301;204.832;0.107;19.0;110.0;600273.0;32.59932;
6794.0;14.0;3.0;2014.0;3.0;78.863;13.32;0.821;14.492;1.345;209.799;0.159;19.0;41.0;600273.0;33.070755;
6795.0;14.0;3.0;2014.0;4.0;77.062;12.296;0.865;14.507;1.353;207.57;0.156;19.0;27.0;600273.0;31.676853;
6796.0;14.0;3.0;2014.0;5.0;75.925;11.08;0.946;14.558;1.34;206.873;0.158;19.0;23.0;600273.0;31.427084;
6797.0;14.0;3.0;2014.0;6.0;77.341;11.13;0.902;14.154;1.441;208.5;0.136;19.0;32.0;600273.0;31.694769;
6798.0;14.0;3.0;2014.0;7.0;76.51;11.411;0.907;14.011;1.441;206.84;0.13;19.0;20.0;600273.0;31.492115;
6799.0;14.0;3.0;2014.0;8.0;75.992;12.231;0.877;13.941;1.429;206.777;0.125;19.0;17.0;600273.0;31.008232;
6800.0;14.0;3.0;2014.0;9.0;77.502;12.217;0.889;14.001;1.439;209.863;0.123;19.0;31.0;600273.0;31.349936;
6801.0;14.0;3.0;2014.0;10.0;77.058;11.907;0.92;13.986;1.375;212.078;0.162;19.0;53.0;600273.0;31.963617;
6802.0;14.0;3.0;2014.0;11.0;76.141;12.029;0.912;14.028;1.407;217.571;0.161;19.0;15.0;600273.0;32.083736;
6803.0;14.0;3.0;2014.0;12.0;76.806;11.877;0.922;13.953;1.421;215.847;0.159;19.0;34.0;600273.0;32.71197;
6804.0;14.0;3.0;2015.0;1.0;81.404;14.09;0.807;14.304;1.335;204.804;0.08;19.0;273.0;601716.0;31.86332;
6805.0;14.0;3.0;2015.0;2.0;79.954;13.95;0.804;14.607;1.301;205.035;0.104;19.0;101.0;601716.0;32.636673;
6806.0;14.0;3.0;2015.0;3.0;79.471;13.226;0.817;14.645;1.345;209.351;0.16;19.0;41.0;601716.0;33.29761;
6807.0;14.0;3.0;2015.0;4.0;77.898;12.224;0.859;14.672;1.358;209.355;0.157;19.0;34.0;601716.0;31.837841;
6808.0;14.0;3.0;2015.0;5.0;76.221;10.896;0.934;14.659;1.327;208.408;0.156;19.0;38.0;601716.0;31.719917;
6809.0;14.0;3.0;2015.0;6.0;77.206;11.244;0.883;14.316;1.375;205.974;0.136;19.0;32.0;601716.0;31.53054;
6810.0;14.0;3.0;2015.0;7.0;77.368;11.434;0.882;14.273;1.392;205.262;0.133;19.0;26.0;601716.0;31.344946;
6811.0;14.0;3.0;2015.0;8.0;77.249;11.982;0.884;14.279;1.355;203.05;0.125;19.0;18.0;601716.0;31.122122;
6812.0;14.0;3.0;2015.0;9.0;78.09;12.244;0.886;14.337;1.327;204.164;0.123;19.0;15.0;601716.0;31.352858;
6813.0;14.0;3.0;2015.0;10.0;77.205;11.979;0.89;14.296;1.347;208.664;0.151;19.0;24.0;601716.0;31.51851;
6814.0;14.0;3.0;2015.0;11.0;76.474;11.807;0.912;14.409;1.309;215.725;0.181;19.0;16.0;601716.0;32.01843;
6815.0;14.0;3.0;2015.0;12.0;77.349;11.96;0.886;14.389;1.326;211.968;0.115;19.0;18.0;601716.0;32.10489;
6816.0;14.0;3.0;2016.0;1.0;74.057;13.951;0.805;14.293;1.372;210.138;0.074;19.0;79.0;603882.0;30.701183;
6817.0;14.0;3.0;2016.0;2.0;76.203;14.559;0.823;14.593;1.294;200.413;0.086;19.0;82.0;603882.0;32.193726;
6818.0;14.0;3.0;2016.0;3.0;71.531;13.314;0.837;14.579;1.27;208.43;0.171;19.0;94.0;603882.0;31.972857;
6819.0;14.0;3.0;2016.0;4.0;69.355;11.669;0.897;14.621;1.254;207.064;0.162;19.0;223.0;603882.0;30.376066;
6820.0;14.0;3.0;2016.0;5.0;69.083;10.932;0.94;14.656;1.352;209.507;0.16;19.0;30.0;603882.0;29.490633;
6821.0;14.0;3.0;2016.0;6.0;69.97;11.131;0.9;14.28;1.41;207.559;0.138;19.0;32.0;603882.0;29.339512;
6822.0;14.0;3.0;2016.0;7.0;69.777;11.383;0.885;14.237;1.435;205.367;0.134;19.0;22.0;603882.0;29.195509;
6823.0;14.0;3.0;2016.0;8.0;69.442;12.215;0.876;14.261;1.379;203.195;0.121;19.0;14.0;603882.0;28.908812;
6824.0;14.0;3.0;2016.0;9.0;69.483;12.853;0.851;14.252;1.33;199.52;0.115;19.0;10.0;603882.0;28.29918;
6825.0;14.0;3.0;2016.0;10.0;69.905;12.063;0.873;14.28;1.383;211.707;0.154;19.0;17.0;603882.0;29.319452;
6826.0;14.0;3.0;2016.0;11.0;69.337;11.705;0.918;14.365;1.309;215.07;0.182;19.0;13.0;603882.0;29.508793;
6827.0;14.0;3.0;2016.0;12.0;71.33;11.834;0.89;14.286;1.391;213.972;0.134;19.0;28.0;603882.0;30.668377;
6828.0;14.0;3.0;2017.0;1.0;69.914;13.762;0.82;14.27;1.381;211.638;0.08;19.0;62.0;606799.0;29.805624;
6829.0;14.0;3.0;2017.0;2.0;71.43;13.625;0.814;14.571;1.329;207.626;0.095;19.0;45.0;606799.0;31.513407;
6830.0;14.0;3.0;2017.0;3.0;70.413;12.953;0.824;14.521;1.297;208.76;0.167;19.0;59.0;606799.0;31.061459;
6831.0;14.0;3.0;2017.0;4.0;68.392;12.393;0.826;14.595;1.363;208.046;0.164;19.0;26.0;606799.0;29.549948;
6832.0;14.0;3.0;2017.0;5.0;66.201;11.186;0.909;14.587;1.347;206.646;0.162;19.0;21.0;606799.0;29.522068;
6833.0;14.0;3.0;2017.0;6.0;68.319;10.983;0.937;14.246;1.391;206.891;0.144;19.0;40.0;606799.0;28.941069;
6834.0;14.0;3.0;2017.0;7.0;68.249;11.056;0.927;14.231;1.421;208.331;0.138;19.0;33.0;606799.0;28.896713;
6835.0;14.0;3.0;2017.0;8.0;67.963;11.795;0.888;14.21;1.361;206.534;0.129;19.0;50.0;606799.0;28.76986;
6836.0;14.0;3.0;2017.0;9.0;66.19;11.514;0.914;14.284;1.336;206.908;0.135;19.0;208.0;606799.0;29.016079;
6837.0;14.0;3.0;2017.0;10.0;67.962;12.025;0.866;14.276;1.394;210.61;0.148;19.0;16.0;606799.0;28.786049;
6838.0;14.0;3.0;2017.0;11.0;66.103;11.186;0.966;14.29;1.314;217.174;0.212;19.0;94.0;606799.0;29.531101;
6839.0;14.0;3.0;2017.0;12.0;67.938;12.831;0.84;14.336;1.345;214.761;0.133;19.0;6.0;606799.0;28.677013;
6840.0;14.0;3.0;2018.0;1.0;68.542;14.043;0.806;14.25;1.382;208.774;0.071;19.0;191.0;613127.0;29.074608;
6841.0;14.0;3.0;2018.0;2.0;69.56;13.944;0.805;14.527;1.279;207.532;0.101;19.0;235.0;613127.0;30.821;
6842.0;14.0;3.0;2018.0;3.0;70.534;13.224;0.818;14.536;1.348;206.988;0.167;19.0;46.0;613127.0;31.563442;
6843.0;14.0;3.0;2018.0;4.0;68.064;12.017;0.863;14.534;1.292;205.27;0.168;19.0;52.0;613127.0;29.350506;
6844.0;14.0;3.0;2018.0;5.0;67.636;10.64;0.967;14.49;1.276;205.004;0.171;19.0;80.0;613127.0;28.835445;
6845.0;14.0;3.0;2018.0;6.0;65.313;11.49;0.9;14.248;1.389;191.888;0.121;19.0;12.0;613127.0;28.498394;
6846.0;14.0;3.0;2018.0;7.0;66.118;11.439;0.892;14.273;1.453;197.717;0.124;19.0;21.0;613127.0;28.903753;
6847.0;14.0;3.0;2018.0;8.0;67.326;11.81;0.881;14.19;1.433;201.014;0.127;19.0;33.0;613127.0;28.856304;
6848.0;14.0;3.0;2018.0;9.0;68.259;12.092;0.876;14.207;1.426;201.669;0.123;19.0;24.0;613127.0;28.83926;
6849.0;14.0;3.0;2018.0;10.0;67.609;12.057;0.859;14.269;1.421;211.321;0.143;19.0;18.0;613127.0;28.921518;
6850.0;14.0;3.0;2018.0;11.0;68.231;12.763;0.829;14.373;1.317;213.609;0.131;19.0;7.0;613127.0;28.530989;
6851.0;14.0;3.0;2018.0;12.0;67.623;11.876;0.871;14.309;1.391;212.243;0.131;19.0;15.0;613127.0;29.602337;
6852.0;14.0;3.0;2019.0;1.0;70.388;14.223;0.801;14.425;1.448;207.504;0.058;19.0;39.0;628670.0;31.225666;
6853.0;14.0;3.0;2019.0;2.0;69.939;14.452;0.812;14.619;1.387;200.234;0.095;19.0;19.0;628670.0;32.68688;
6854.0;14.0;3.0;2019.0;3.0;70.125;13.54;0.833;14.583;1.393;205.171;0.161;19.0;34.0;628670.0;33.710133;
6855.0;14.0;3.0;2019.0;4.0;66.476;12.755;0.84;14.6;1.374;202.96;0.166;19.0;18.0;628670.0;31.835361;
6856.0;14.0;3.0;2019.0;5.0;66.188;10.953;0.976;14.584;1.358;203.463;0.161;19.0;29.0;628670.0;31.289293;
6857.0;14.0;3.0;2019.0;6.0;66.647;11.014;0.941;14.234;1.432;197.966;0.139;19.0;33.0;628670.0;30.570744;
6858.0;14.0;3.0;2019.0;7.0;65.851;11.031;0.957;14.232;1.353;196.317;0.132;19.0;62.0;628670.0;30.163229;
6859.0;14.0;3.0;2019.0;8.0;65.988;12.005;0.906;14.19;1.381;196.627;0.124;19.0;49.0;628670.0;30.224068;
6860.0;14.0;3.0;2019.0;9.0;68.094;12.036;0.908;14.204;1.364;199.507;0.122;19.0;48.0;628670.0;30.410961;
6861.0;14.0;3.0;2019.0;10.0;68.499;11.817;0.904;14.219;1.389;208.931;0.135;19.0;40.0;628670.0;30.548456;
6862.0;14.0;3.0;2019.0;11.0;65.083;11.544;0.954;14.283;1.356;216.092;0.234;19.0;304.0;628670.0;30.106644;
6863.0;14.0;3.0;2019.0;12.0;68.12;11.418;0.94;14.327;1.309;211.976;0.146;19.0;64.0;628670.0;30.510792;
6864.0;14.0;3.0;2020.0;1.0;69.498;14.115;0.824;14.283;1.377;207.557;0.059;19.0;80.0;641306.0;30.508493;
6865.0;14.0;3.0;2020.0;2.0;71.297;14.034;0.814;14.578;1.337;202.735;0.093;19.0;46.0;641306.0;33.005062;
6866.0;14.0;3.0;2020.0;3.0;69.995;13.806;0.843;14.596;1.39;206.392;0.161;19.0;30.0;641306.0;34.171185;
6867.0;14.0;3.0;2020.0;4.0;65.895;12.829;0.837;14.639;1.368;202.597;0.164;19.0;20.0;641306.0;31.980953;
6868.0;14.0;3.0;2020.0;5.0;66.144;11.148;0.944;14.621;1.363;201.091;0.158;19.0;20.0;641306.0;31.572485;
6869.0;14.0;3.0;2020.0;6.0;64.083;11.43;0.912;14.308;1.441;195.276;0.123;19.0;21.0;641306.0;30.631426;
6870.0;14.0;3.0;2020.0;7.0;64.872;11.406;0.913;14.281;1.438;194.955;0.121;19.0;18.0;641306.0;30.31988;
6871.0;14.0;3.0;2020.0;8.0;65.904;12.127;0.886;14.277;1.459;195.698;0.115;19.0;25.0;641306.0;29.837206;
6872.0;14.0;3.0;2020.0;9.0;66.736;11.988;0.902;14.207;1.418;199.414;0.125;19.0;31.0;641306.0;30.37766;
6873.0;14.0;3.0;2020.0;10.0;68.037;11.877;0.893;14.233;1.392;209.158;0.136;19.0;40.0;641306.0;30.25329;
6874.0;14.0;3.0;2020.0;11.0;65.013;11.55;0.962;14.247;1.353;215.364;0.257;19.0;184.0;641306.0;29.664015;
6875.0;14.0;3.0;2020.0;12.0;65.621;11.295;0.945;14.302;1.321;212.757;0.211;19.0;195.0;641306.0;29.929663;
6876.0;14.0;3.0;2021.0;1.0;69.948;13.258;1.043;14.196;1.414;208.189;0.07;19.0;74.22;649834.0;30.354506;
6877.0;14.0;3.0;2021.0;2.0;70.48;13.551;1.064;14.473;1.355;202.967;0.087;19.0;46.58;649834.0;32.379677;
6878.0;14.0;3.0;2021.0;3.0;69.279;13.018;1.045;14.445;1.397;206.533;0.162;19.0;32.63;649834.0;33.917084;
6879.0;14.0;3.0;2021.0;4.0;68.596;11.614;1.18;14.458;1.399;203.196;0.166;19.0;25.59;649834.0;31.698763;
6880.0;15.0;3.0;2008.0;1.0;80.532;16.952;0.856;16.1;1.304;202.745;0.077;19.0;273.0;580011.0;26.629494;
6881.0;15.0;3.0;2008.0;2.0;82.795;16.268;0.894;15.97;1.393;204.377;0.091;19.0;31.0;580011.0;28.686516;
6882.0;15.0;3.0;2008.0;3.0;79.544;16.548;0.915;16.027;1.296;206.04;0.161;19.0;62.0;580011.0;28.39167;
6883.0;15.0;3.0;2008.0;4.0;78.021;14.78;0.893;15.928;1.319;206.246;0.167;19.0;46.0;580011.0;27.2065;
6884.0;15.0;3.0;2008.0;5.0;78.516;13.964;0.93;15.898;1.358;208.584;0.174;19.0;26.0;580011.0;27.472263;
6885.0;15.0;3.0;2008.0;6.0;76.889;14.3;0.922;15.868;1.333;205.798;0.127;19.0;15.0;580011.0;27.213552;
6886.0;15.0;3.0;2008.0;7.0;77.147;14.467;0.912;15.869;1.327;205.114;0.142;19.0;19.0;580011.0;27.190004;
6887.0;15.0;3.0;2008.0;8.0;76.061;15.094;0.927;15.892;1.327;203.444;0.132;19.0;16.0;580011.0;27.148079;
6888.0;15.0;3.0;2008.0;9.0;77.117;14.976;0.939;15.893;1.335;200.728;0.126;19.0;15.0;580011.0;27.365107;
6889.0;15.0;3.0;2008.0;10.0;78.991;15.159;0.972;15.869;1.316;213.877;0.153;19.0;11.0;580011.0;26.750399;
6890.0;15.0;3.0;2008.0;11.0;77.749;15.096;0.996;15.877;1.262;222.06;0.17;19.0;11.0;580011.0;27.264183;
6891.0;15.0;3.0;2008.0;12.0;77.553;15.161;0.971;15.837;1.287;217.237;0.137;19.0;9.0;580011.0;27.152073;
6892.0;15.0;3.0;2009.0;1.0;81.111;16.859;0.903;15.974;1.395;203.012;0.074;19.0;32.0;584760.0;29.016308;
6893.0;15.0;3.0;2009.0;2.0;82.218;16.604;0.899;15.971;1.394;203.456;0.089;19.0;28.0;584760.0;29.92994;
6894.0;15.0;3.0;2009.0;3.0;78.877;16.247;0.934;15.966;1.389;205.36;0.166;19.0;18.0;584760.0;29.283972;
6895.0;15.0;3.0;2009.0;4.0;76.722;15.074;0.889;16.051;1.273;205.019;0.176;19.0;222.0;584760.0;28.005259;
6896.0;15.0;3.0;2009.0;5.0;77.939;13.86;0.898;16.034;1.265;206.581;0.174;19.0;72.0;584760.0;27.964413;
6897.0;15.0;3.0;2009.0;6.0;77.159;13.659;0.934;15.891;1.271;205.569;0.138;19.0;52.0;584760.0;28.296284;
6898.0;15.0;3.0;2009.0;7.0;76.73;14.366;0.925;15.873;1.336;202.923;0.138;19.0;18.0;584760.0;28.130829;
6899.0;15.0;3.0;2009.0;8.0;77.044;15.025;0.928;15.896;1.341;199.553;0.131;19.0;18.0;584760.0;28.174795;
6900.0;15.0;3.0;2009.0;9.0;77.054;14.931;0.956;15.892;1.333;199.876;0.127;19.0;14.0;584760.0;28.236593;
6901.0;15.0;3.0;2009.0;10.0;79.572;15.41;0.979;15.851;1.32;214.699;0.155;19.0;7.0;584760.0;27.565039;
6902.0;15.0;3.0;2009.0;11.0;77.772;15.33;0.978;15.863;1.284;219.657;0.132;19.0;7.0;584760.0;27.954453;
6903.0;15.0;3.0;2009.0;12.0;76.915;14.752;0.958;15.849;1.302;211.889;0.121;19.0;14.0;584760.0;28.85166;
6904.0;15.0;3.0;2010.0;1.0;83.255;17.893;0.823;16.614;1.319;200.577;0.062;19.0;53.0;589290.0;32.389526;
6905.0;15.0;3.0;2010.0;2.0;82.767;17.346;0.824;16.831;1.308;201.952;0.146;19.0;74.0;589290.0;32.68011;
6906.0;15.0;3.0;2010.0;3.0;78.172;17.165;0.89;16.826;1.29;207.091;0.236;19.0;218.0;589290.0;31.317377;
6907.0;15.0;3.0;2010.0;4.0;78.471;15.726;0.9;16.581;1.357;201.357;0.147;19.0;8.0;589290.0;30.13578;
6908.0;15.0;3.0;2010.0;5.0;78.629;13.752;0.921;16.531;1.352;208.562;0.189;19.0;25.0;589290.0;30.72956;
6909.0;15.0;3.0;2010.0;6.0;78.544;13.695;0.891;16.518;1.353;205.866;0.146;19.0;23.0;589290.0;30.4228;
6910.0;15.0;3.0;2010.0;7.0;79.158;13.851;0.898;16.501;1.355;205.702;0.144;19.0;34.0;589290.0;30.597424;
6911.0;15.0;3.0;2010.0;8.0;79.506;14.228;0.884;16.498;1.35;205.908;0.139;19.0;27.0;589290.0;30.41255;
6912.0;15.0;3.0;2010.0;9.0;78.955;14.255;0.889;16.507;1.331;207.04;0.136;19.0;17.0;589290.0;30.329926;
6913.0;15.0;3.0;2010.0;10.0;78.037;14.38;0.92;16.506;1.309;210.041;0.159;19.0;12.0;589290.0;29.980473;
6914.0;15.0;3.0;2010.0;11.0;77.06;13.764;0.927;16.498;1.293;216.908;0.174;19.0;15.0;589290.0;30.928837;
6915.0;15.0;3.0;2010.0;12.0;77.649;13.625;0.905;16.445;1.3;214.262;0.141;19.0;17.0;589290.0;30.709913;
6916.0;15.0;3.0;2011.0;1.0;79.818;14.891;0.854;14.574;1.312;206.27;0.089;19.0;157.0;593222.0;29.526712;
6917.0;15.0;3.0;2011.0;2.0;79.759;14.159;0.848;14.757;1.305;206.329;0.116;19.0;147.0;593222.0;30.248735;
6918.0;15.0;3.0;2011.0;3.0;78.318;13.019;0.912;14.796;1.291;210.558;0.169;19.0;55.0;593222.0;30.76273;
6919.0;15.0;3.0;2011.0;4.0;77.717;11.681;0.941;14.773;1.344;209.937;0.168;19.0;37.0;593222.0;30.075869;
6920.0;15.0;3.0;2011.0;5.0;77.307;10.955;0.987;14.696;1.343;209.116;0.166;19.0;33.0;593222.0;29.702444;
6921.0;15.0;3.0;2011.0;6.0;77.308;11.002;0.962;14.626;1.342;206.108;0.14;19.0;37.0;593222.0;29.717146;
6922.0;15.0;3.0;2011.0;7.0;78.14;11.393;0.954;14.688;1.352;204.938;0.136;19.0;24.0;593222.0;29.754625;
6923.0;15.0;3.0;2011.0;8.0;76.695;12.187;0.966;14.664;1.309;198.78;0.121;19.0;12.0;593222.0;29.313997;
6924.0;15.0;3.0;2011.0;9.0;76.778;12.363;0.947;14.658;1.295;200.061;0.118;19.0;11.0;593222.0;29.230558;
6925.0;15.0;3.0;2011.0;10.0;77.115;12.118;0.962;14.675;1.331;210.296;0.161;19.0;20.0;593222.0;30.10773;
6926.0;15.0;3.0;2011.0;11.0;76.665;11.813;1.004;14.678;1.282;218.613;0.182;19.0;14.0;593222.0;30.291477;
6927.0;15.0;3.0;2011.0;12.0;78.679;12.931;0.951;14.676;1.273;216.677;0.145;19.0;5.0;593222.0;29.567808;
6928.0;15.0;3.0;2012.0;1.0;80.267;14.198;0.857;14.558;1.299;208.402;0.078;19.0;66.0;596269.0;29.866606;
6929.0;15.0;3.0;2012.0;2.0;80.139;14.176;0.861;14.68;1.309;206.058;0.11;19.0;202.0;596269.0;30.966623;
6930.0;15.0;3.0;2012.0;3.0;77.542;13.434;0.906;14.817;1.264;209.918;0.175;19.0;129.0;596269.0;30.889053;
6931.0;15.0;3.0;2012.0;4.0;77.374;12.305;0.907;14.769;1.355;208.167;0.163;19.0;35.0;596269.0;30.15542;
6932.0;15.0;3.0;2012.0;5.0;77.445;10.882;0.981;14.657;1.328;208.716;0.164;19.0;38.0;596269.0;29.75554;
6933.0;15.0;3.0;2012.0;6.0;78.357;11.145;0.945;14.702;1.348;207.182;0.138;19.0;27.0;596269.0;29.990412;
6934.0;15.0;3.0;2012.0;7.0;77.418;11.365;0.964;14.691;1.325;204.054;0.134;19.0;14.0;596269.0;29.818264;
6935.0;15.0;3.0;2012.0;8.0;77.006;12.148;0.937;14.634;1.313;203.829;0.124;19.0;14.0;596269.0;29.787191;
6936.0;15.0;3.0;2012.0;9.0;78.47;12.306;0.921;14.631;1.328;204.865;0.124;19.0;16.0;596269.0;30.028284;
6937.0;15.0;3.0;2012.0;10.0;78.267;12.067;0.94;14.658;1.308;208.561;0.144;19.0;13.0;596269.0;29.882753;
6938.0;15.0;3.0;2012.0;11.0;76.472;11.913;1.002;14.678;1.279;216.414;0.183;19.0;12.0;596269.0;29.957254;
6939.0;15.0;3.0;2012.0;12.0;76.927;12.824;0.909;14.633;1.277;211.935;0.152;19.0;9.0;596269.0;30.176678;
6940.0;15.0;3.0;2013.0;1.0;80.393;14.459;0.844;14.565;1.317;207.784;0.081;19.0;132.0;598539.0;29.961594;
6941.0;15.0;3.0;2013.0;2.0;80.175;14.437;0.857;14.621;1.312;206.376;0.104;19.0;202.0;598539.0;31.113197;
6942.0;15.0;3.0;2013.0;3.0;78.505;12.988;0.877;14.805;1.329;209.508;0.159;19.0;50.0;598539.0;31.204058;
6943.0;15.0;3.0;2013.0;4.0;77.503;11.871;0.917;14.774;1.303;208.054;0.159;19.0;48.0;598539.0;30.134874;
6944.0;15.0;3.0;2013.0;5.0;77.225;10.976;0.961;14.733;1.343;207.144;0.155;19.0;24.0;598539.0;30.012638;
6945.0;15.0;3.0;2013.0;6.0;76.969;11.039;0.95;14.711;1.317;204.847;0.132;19.0;14.0;598539.0;29.852762;
6946.0;15.0;3.0;2013.0;7.0;76.951;10.703;0.982;14.635;1.325;204.341;0.13;19.0;14.0;598539.0;29.618895;
6947.0;15.0;3.0;2013.0;8.0;78.05;11.737;0.919;14.662;1.349;206.868;0.128;19.0;26.0;598539.0;29.890207;
6948.0;15.0;3.0;2013.0;9.0;77.291;13.015;0.903;14.674;1.295;199.547;0.117;19.0;10.0;598539.0;29.18207;
6949.0;15.0;3.0;2013.0;10.0;77.535;11.993;0.929;14.669;1.326;209.137;0.153;19.0;15.0;598539.0;30.12223;
6950.0;15.0;3.0;2013.0;11.0;76.241;11.713;0.976;14.682;1.301;216.691;0.179;19.0;15.0;598539.0;30.391956;
6951.0;15.0;3.0;2013.0;12.0;77.289;11.747;0.945;14.626;1.294;210.993;0.149;19.0;13.0;598539.0;30.71741;
6952.0;15.0;3.0;2014.0;1.0;80.255;14.451;0.813;14.541;1.318;205.395;0.079;19.0;231.0;600273.0;30.453075;
6953.0;15.0;3.0;2014.0;2.0;79.961;13.798;0.847;14.666;1.31;204.815;0.109;19.0;110.0;600273.0;31.495758;
6954.0;15.0;3.0;2014.0;3.0;79.242;13.267;0.846;14.775;1.344;209.44;0.159;19.0;41.0;600273.0;32.087173;
6955.0;15.0;3.0;2014.0;4.0;78.609;12.442;0.838;14.811;1.36;208.986;0.149;19.0;27.0;600273.0;30.811184;
6956.0;15.0;3.0;2014.0;5.0;76.567;10.367;0.952;14.729;1.342;207.46;0.158;19.0;23.0;600273.0;30.81763;
6957.0;15.0;3.0;2014.0;6.0;76.712;10.572;0.924;14.66;1.342;205.889;0.141;19.0;32.0;600273.0;30.738306;
6958.0;15.0;3.0;2014.0;7.0;76.69;11.239;0.922;14.698;1.347;204.103;0.133;19.0;20.0;600273.0;30.874146;
6959.0;15.0;3.0;2014.0;8.0;76.663;11.554;0.915;14.638;1.325;204.096;0.125;19.0;17.0;600273.0;30.579037;
6960.0;15.0;3.0;2014.0;9.0;77.99;11.755;0.908;14.631;1.342;207.344;0.126;19.0;31.0;600273.0;30.90183;
6961.0;15.0;3.0;2014.0;10.0;76.854;11.607;0.932;14.643;1.266;208.748;0.159;19.0;53.0;600273.0;31.138563;
6962.0;15.0;3.0;2014.0;11.0;75.835;11.652;0.933;14.672;1.297;216.017;0.185;19.0;15.0;600273.0;31.266945;
6963.0;15.0;3.0;2014.0;12.0;76.639;11.623;0.906;14.629;1.309;210.696;0.148;19.0;34.0;600273.0;31.985233;
6964.0;15.0;3.0;2015.0;1.0;81.572;14.226;0.803;14.581;1.341;207.392;0.078;19.0;273.0;601716.0;30.833506;
6965.0;15.0;3.0;2015.0;2.0;79.954;13.664;0.831;14.676;1.313;206.63;0.108;19.0;101.0;601716.0;31.69063;
6966.0;15.0;3.0;2015.0;3.0;79.649;13.47;0.83;14.779;1.347;208.745;0.153;19.0;41.0;601716.0;32.15323;
6967.0;15.0;3.0;2015.0;4.0;78.749;12.576;0.842;14.781;1.363;209.667;0.159;19.0;34.0;601716.0;30.940865;
6968.0;15.0;3.0;2015.0;5.0;76.363;10.363;0.947;14.681;1.333;208.008;0.158;19.0;38.0;601716.0;30.85164;
6969.0;15.0;3.0;2015.0;6.0;76.516;10.402;0.92;14.668;1.343;205.987;0.141;19.0;32.0;601716.0;30.737896;
6970.0;15.0;3.0;2015.0;7.0;76.92;10.9;0.914;14.65;1.352;204.626;0.133;19.0;26.0;601716.0;30.858755;
6971.0;15.0;3.0;2015.0;8.0;76.791;11.662;0.891;14.685;1.321;203.996;0.127;19.0;18.0;601716.0;30.38483;
6972.0;15.0;3.0;2015.0;9.0;77.798;12.326;0.86;14.644;1.316;205.244;0.122;19.0;15.0;601716.0;30.697393;
